SendingfirmID,ReceivingfirmID,Start date of Transaction,End date of Transaction,Amount Sent in $,Amount Received in $,ColG,ColH,ColI,ColJ,ColK,SomeCode
151348,412727,10100,13000,48445.3,48445.3,13877.2,48.45,0,0.001,0.28645,7D
151348,412727,10100,13000,19384.2,19384.2,5552.61,19.38,0,0.001,0.28645,7D
151348,12203524,10100,13000,3157.18,3469.49,693.21,2.37,0,0.00075,0.219563,7B
151348,2366765,10100,13000,10453.2,11487,2412.72,10.45,0,0.001,0.230813,7C
151348,2366726,10100,13000,16222.2,17826.6,3744.29,16.22,0,0.001,0.230813,7C
151348,2366281,10100,13000,37850.5,41594,8736.38,37.85,0,0.001,0.230813,7C
151348,510580,10100,13000,29573.4,33909,6493.21,22.18,0,0.00075,0.219563,7B
151348,2366749,10100,13000,28890.2,31747.5,6668.22,28.89,0,0.001,0.230813,7C
151348,2366213,10100,13000,64991.4,71419.1,15000.8,64.99,0,0.001,0.230813,7C
151348,2366621,10100,13000,7564.92,8313,1746.06,7.56,0,0.001,0.230813,7C
151348,2366145,10100,13000,63688.6,69987.5,14700.1,63.69,0,0.001,0.230813,7C
151348,151348,10100,13000,115.38,115.42,35.52,0.12,0,0.001,0.30775,7A
153266,153266,10100,22800,12329.6,12329.5,3531.8,12.33,0,0.001,0.28645,7D
207615,207615,10100,13000,8467.6,8467.58,2584.73,8.47,0,0.001,0.30525,6A
207615,1000019,10100,13000,7381.63,7381.66,2253.25,7.38,0,0.001,0.30525,6A
207615,412715,10100,13000,425.23,425.2,129.79,0.43,0,0.001,0.30525,6A
207615,260423,10100,13000,21124.7,21124.7,6448.3,21.12,0,0.001,0.30525,6A
207615,2003521,10100,13000,12777.4,12777.4,3900.31,12.78,0,0.001,0.30525,6A
207615,410691,10100,13000,9117.52,9117.5,1984.77,6.84,0,0.00075,0.217688,6B
207615,207615,10100,13000,14608.6,14608.6,4459.28,14.61,0,0.001,0.30525,6A
207901,207901,20100,22800,196560,196560,60000,196.56,0,0.001,0.30525,6A
207901,100687,20100,22800,50273.9,50274,10944,37.71,0,0.00075,0.217688,6B
207901,102660,20100,22800,25961.5,25961.5,5651.49,19.47,0,0.00075,0.217688,6B
207901,9100428,20100,22800,1169.95,1170,254.69,0.88,0,0.00075,0.217688,6B
207901,153442,20100,22800,69513.1,69513,15132.1,52.13,0,0.00075,0.217688,6B
207901,153163,20100,22800,46711,46711,10168.4,35.03,0,0.00075,0.217688,6B
207901,153439,20100,22800,449.95,450,97.96,0.34,0,0.00075,0.217688,6B
207901,111909,20100,22800,720,720,156.74,0.54,0,0.00075,0.217688,6B
207901,260034,20100,22800,15747.7,15747.6,3428.06,11.81,0,0.00075,0.217688,6B
207901,207901,20100,22800,12932.9,12932.9,3947.76,12.93,0,0.001,0.30525,6A
153047,1000019,30100,33000,46,46,46,0,0,0,1,I8
152161,152161,10100,13000,-8126.94,-8126.99,-2419.81,0,0,0,0.29775,TK
152161,152161,10100,13000,8126.94,8126.99,2338.54,0,0,0,0.28775,7F
152161,152161,10100,13000,-272.94,-272.95,-81.27,0,0,0,0.29775,TK
152161,152161,10100,13000,-293.11,-293.1,-87.27,0,0,0,0.29775,TK
152161,152161,10100,13000,585.72,585.72,168.54,0,0,0,0.28775,7F
152161,152161,10100,13000,282.38,282.43,81.27,0,0,0,0.28775,7F
200207,200207,10100,13000,1531.54,1531.6,467.52,1.53,0,0.001,0.30525,6A
200207,200207,10100,13000,50.19,50.19,15.32,0.05,0,0.001,0.30525,6A
152161,152161,20200,22800,10675.3,10675.3,3071.81,0,0,0,0.28775,7F
152161,152161,20200,22800,741.94,741.96,213.5,0,0,0,0.28775,7F
152161,152161,20200,22800,371,370.98,106.75,0,0,0,0.28775,7F
152161,152161,30100,33100,13696.5,13696.6,3941.2,0,0,0,0.28775,7F
152161,152161,30100,33100,951.94,951.97,273.93,0,0,0,0.28775,7F
152161,152161,30100,33100,476,476,136.97,0,0,0,0.28775,7F
102982,102982,20100,22800,39827.8,39827.8,12257,39.83,0,0.001,0.30775,7A
102982,1000019,20100,22800,21942.5,21942.5,6752.8,21.94,0,0.001,0.30775,7A
102982,102982,20100,22800,5361.56,5361.58,1535.82,5.36,0,0.001,0.28645,7D
102982,404378,20100,22800,59588.2,59588.2,17069.1,59.59,0,0.001,0.28645,7D
102982,102982,20100,22800,2110.44,2110.45,649.49,2.11,0,0.001,0.30775,7A
102982,102982,20100,22800,0.05,0.03,0.01,0,0,0.001,0.30775,7A
2003821,2003821,20100,22800,10722.4,10722.4,3273.02,10.72,0,0.001,0.30525,6A
2003821,1000019,20100,22800,4997.57,4997.61,1525.52,5,0,0.001,0.30525,6A
2003821,2003821,20100,22800,515.04,515.02,157.21,0.52,0,0.001,0.30525,6A
2003821,2003821,10100,13000,-10722.4,-10722.4,-3273.02,-10.72,0,0.001,0.30525,6A
2003821,1000019,10100,13000,-4997.57,-4997.61,-1525.52,-5,0,0.001,0.30525,6A
2003821,2003821,10100,13000,-515.04,-515.02,-157.21,-0.52,0,0.001,0.30525,6A
115009,115009,40100,40900,20231.2,20231.2,4122.11,0,0,0,0.20375,N5
117031,117031,10100,13000,28887.3,28887.3,8890.07,28.89,0,0.001,0.30775,7A
117031,1000019,10100,13000,6187.72,6187.74,1904.28,6.19,0,0.001,0.30775,7A
117031,2366574,10100,13000,3129.64,3439.1,722.35,3.13,0,0.001,0.230813,7C
117031,510580,10100,13000,5420.37,6137.91,1190.09,4.07,0,0.00075,0.219563,7B
117031,2366175,10100,13000,11652.8,12805.3,2689.62,11.65,0,0.001,0.230813,7C
117031,2325871,10100,13000,42489.7,46692.1,9807.17,42.49,0,0.001,0.230813,7C
117031,2366754,10100,13000,27110.4,29791.7,6257.43,27.11,0,0.001,0.230813,7C
117031,2366515,10100,13000,2165.6,2379.8,499.85,2.17,0,0.001,0.230813,7C
117031,2366533,10100,13000,6796.99,7469.2,1568.83,6.8,0,0.001,0.230813,7C
117031,2366352,10100,13000,19716.4,21666.4,4550.8,19.72,0,0.001,0.230813,7C
117031,2366453,10100,13000,6489.57,7131.4,1497.87,6.49,0,0.001,0.230813,7C
117031,2366063,10100,13000,2097.36,2304.75,484.09,2.1,0,0.001,0.230813,7C
117031,2366304,10100,13000,54296.5,59666.6,12532.3,54.3,0,0.001,0.230813,7C
117031,2398540,10100,13000,8868.51,9745.65,2046.97,8.87,0,0.001,0.230813,7C
117031,2366752,10100,13000,32836.6,36084.2,7579.1,32.84,0,0.001,0.230813,7C
117031,2366720,10100,13000,3878.22,4261.7,895.13,3.88,0,0.001,0.230813,7C
117031,2366802,10100,13000,6901.12,7583.6,1592.86,6.9,0,0.001,0.230813,7C
117031,2366303,10100,13000,35075.1,38544.1,8095.77,35.08,0,0.001,0.230813,7C
117031,2395873,10100,13000,3282.46,3607.2,757.65,3.28,0,0.001,0.230813,7C
117031,2365947,10100,13000,21977.5,24151.1,5072.68,21.98,0,0.001,0.230813,7C
117031,2365902,10100,13000,39505.2,43412.3,9118.29,39.51,0,0.001,0.230813,7C
117031,2366739,10100,13000,6945.36,7632.25,1603.07,6.95,0,0.001,0.230813,7C
117031,117031,10100,13000,-0.05,-0.03,-0.01,0,0,0.001,0.30775,7A
152110,152110,10100,13000,31944.1,31944.1,9830.78,31.94,0,0.001,0.30775,7A
152110,1000019,10100,13000,9578.22,9578.18,2947.68,9.58,0,0.001,0.30775,7A
152110,2366175,10100,13000,8053.94,8850.5,1858.95,8.05,0,0.001,0.230813,7C
152110,2366515,10100,13000,11324.6,12444.6,2613.86,11.32,0,0.001,0.230813,7C
152110,2395873,10100,13000,12207.9,13415.3,2817.74,12.21,0,0.001,0.230813,7C
152110,2366231,10100,13000,2950.7,3242.5,681.05,2.95,0,0.001,0.230813,7C
152110,2320046,10100,13000,31234.2,34323.3,7209.24,31.23,0,0.001,0.230813,7C
152110,510580,10100,13000,3055.03,3459.39,670.75,2.29,0,0.00075,0.219563,7B
152110,2366105,10100,13000,38557.1,42370.4,8899.45,38.56,0,0.001,0.230813,7C
152110,2366533,10100,13000,5232.47,5750,1207.73,5.23,0,0.001,0.230813,7C
152110,2366352,10100,13000,78864.6,86664.4,18202.9,78.86,0,0.001,0.230813,7C
152110,2366453,10100,13000,14673.6,16124.9,3386.86,14.67,0,0.001,0.230813,7C
152110,2366589,10100,13000,41813.1,45948.4,9650.98,41.81,0,0.001,0.230813,7C
152110,2366438,10100,13000,11061.9,12156,2553.24,11.06,0,0.001,0.230813,7C
152110,2365857,10100,13000,49470.4,54363.1,11418.4,49.47,0,0.001,0.230813,7C
152110,2398540,10100,13000,2076.03,2281.4,479.18,2.08,0,0.001,0.230813,7C
152110,2366570,10100,13000,31190.2,34274.9,7199.08,31.19,0,0.001,0.230813,7C
152110,2366012,10100,13000,53213.7,58476.6,12282.4,53.21,0,0.001,0.230813,7C
152110,2366802,10100,13000,13725.3,15082.8,3167.98,13.73,0,0.001,0.230813,7C
152110,2366745,10100,13000,10964.1,12048.5,2530.65,10.96,0,0.001,0.230813,7C
152110,152110,10100,13000,0.11,0.06,0.02,0,0,0.001,0.30775,7A
153047,153047,30100,33100,36227.1,36227.1,11330,36.23,0,0.001,0.31275,I4
153047,1000019,30100,33100,11350.3,11350.3,3549.82,11.35,0,0.001,0.31275,I4
153047,153047,30100,33100,12101.2,12101.1,3784.63,12.1,0,0.001,0.31275,I4
153291,153291,30100,33000,57109.5,57109.5,17861,57.11,0,0.001,0.31275,I4
153291,1000019,30100,33000,11242.6,11242.6,3516.11,11.24,0,0.001,0.31275,I4
202666,408736,30100,33000,1712.61,1712.56,522.76,1.71,0,0.001,0.30525,6A
202666,1000019,30100,33000,10975,10975,3350.12,10.98,0,0.001,0.30525,6A
202666,202666,30100,33000,59178.4,59178.4,18064.2,59.18,0,0.001,0.30525,6A
202897,202897,30100,33000,26917.7,26917.8,8216.65,26.92,0,0.001,0.30525,6A
202897,1000019,30100,33000,10286.1,10286,3139.82,10.29,0,0.001,0.30525,6A
202897,202897,30100,33000,1580.99,1581,344.16,1.19,0,0.00075,0.217688,6B
202897,9100428,30100,33000,540.01,540,117.55,0.4,0,0.00075,0.217688,6B
202897,153205,30100,33000,720,720,156.74,0.54,0,0.00075,0.217688,6B
202897,202897,30100,33000,1393.29,1393.32,425.31,1.39,0,0.001,0.30525,6A
203191,203191,10100,33100,13611,13611,3882.54,0,0,0,0.28525,6C
203191,203191,10100,33100,477.12,477.16,136.11,0,0,0,0.28525,6C
203191,203191,10100,33100,954.3,954.32,272.22,0,0,0,0.28525,6C
105508,105508,10100,13000,10378.9,10379,3194.13,10.38,0,0.001,0.30775,7A
105508,1000019,10100,13000,10709.2,10709.3,3295.78,10.71,0,0.001,0.30775,7A
105508,105508,10100,13000,5230.87,5230.87,1498.38,5.23,0,0.001,0.28645,7D
105508,151828,10100,13000,5758.14,5758.15,1264.27,4.32,0,0.00075,0.219563,7B
105508,101503,10100,13000,21938.4,21938.5,4816.87,16.45,0,0.00075,0.219563,7B
105508,2392793,10100,13000,20474.1,20474,4725.66,20.47,0,0.001,0.230813,7C
105508,152663,10100,13000,5958.96,5959,1308.37,4.47,0,0.00075,0.219563,7B
105508,20596491,10100,13000,5191.62,5191.6,1139.88,3.89,0,0.00075,0.219563,7B
105508,152511,10100,13000,22566.6,22566.6,4954.78,16.92,0,0.00075,0.219563,7B
105508,2366750,10100,13000,12290.5,12290.5,2836.8,12.29,0,0.001,0.230813,7C
105508,2366631,10100,13000,13302,13302,3070.27,13.3,0,0.001,0.230813,7C
105508,2366016,10100,13000,824.95,825,190.42,0.83,0,0.001,0.230813,7C
105508,2366571,10100,13000,4590.01,4590,1059.43,4.59,0,0.001,0.230813,7C
105508,153308,10100,13000,24736.4,24736.4,5431.2,18.55,0,0.00075,0.219563,7B
105508,2003624,10100,13000,31050.8,31050.8,6817.58,23.29,0,0.00075,0.219563,7B
105508,2003260,10100,13000,13431.6,13431.5,2949.06,10.07,0,0.00075,0.219563,7B
105508,105508,10100,13000,11865.7,11865.8,3651.69,11.87,0,0.001,0.30775,7A
153217,153217,10100,13000,3957.61,3957.63,1217.96,3.96,0,0.001,0.30775,7A
153217,2392793,10100,13000,4017.23,4017.2,927.22,4.02,0,0.001,0.230813,7C
153217,2003624,10100,13000,2900,2900,636.73,2.17,0,0.00075,0.219563,7B
153217,2366016,10100,13000,12520.3,12520.2,2889.83,12.52,0,0.001,0.230813,7C
153217,153217,10100,13000,1312.88,1312.88,404.04,1.31,0,0.001,0.30775,7A
114492,114492,30100,33000,8585.61,8585.56,2642.21,8.59,0,0.001,0.30775,7A
114492,114492,30100,33000,2647.75,2647.79,758.46,2.65,0,0.001,0.28645,7D
114492,114492,30100,33000,365,365,112.33,0.37,0,0.001,0.30775,7A
204377,204377,30100,33000,1403.09,1403.04,428.28,1.4,0,0.001,0.30525,6A
204377,1000019,30100,33000,3933.74,3933.8,1200.79,3.93,0,0.001,0.30525,6A
204377,20596600,30100,33000,780.01,780,169.8,0.59,0,0.00075,0.217688,6B
153047,153047,20100,22800,1466,1466,1466,0,0,0,1,I8
153047,153047,20100,22800,-207,-207,-207,0,0,0,1,I8
103779,103779,10100,13000,14022,14022.1,4034.86,0,0,0,0.28775,7F
103779,1000019,10100,13000,5456.22,5456.19,1570.02,0,0,0,0.28775,7F
103779,103779,10100,13000,19146.9,19147,5101.71,0,0,0,0.26645,7I
103779,12203536,10100,13000,18460.8,20626.6,3776.38,0,0,0,0.204563,7G
103779,2366772,10100,13000,10498.9,11730.6,2265.79,0,0,0,0.215813,7E
103779,2366231,10100,13000,30674.4,34273.1,6619.91,0,0,0,0.215813,7E
103779,2365945,10100,13000,45771.1,51140.9,9877.98,0,0,0,0.215813,7E
103779,2366777,10100,13000,44447.9,49662.5,9592.42,0,0,0,0.215813,7E
103779,2366750,10100,13000,31274.8,34943.9,6749.48,0,0,0,0.215813,7E
103779,2366655,10100,13000,7201.84,8046.78,1554.25,0,0,0,0.215813,7E
103779,2397021,10100,13000,36322.9,40584.2,7838.94,0,0,0,0.215813,7E
103779,2366271,10100,13000,17587.7,19651,3795.63,0,0,0,0.215813,7E
103779,2366713,10100,13000,24807.2,27717.5,5353.7,0,0,0,0.215813,7E
103779,2003624,10100,13000,10142,11297.6,2074.67,0,0,0,0.204563,7G
103779,2366762,10100,13000,70839.6,79150.4,15288.1,0,0,0,0.215813,7E
103779,522879,10100,13000,14031.2,15889,2870.27,0,0,0,0.204563,7G
103779,2393013,10100,13000,39400.7,44023.1,8503.15,0,0,0,0.215813,7E
103779,2366464,10100,13000,32401.8,36203.2,6992.72,0,0,0,0.215813,7E
103779,103779,10100,13000,25302.4,25302.4,7280.78,0,0,0,0.28775,7F
103779,103779,10100,13000,721.72,721.74,207.68,0,0,0,0.28775,7F
103779,103779,10100,13000,29631.4,29631.4,8526.43,0,0,0,0.28775,7F
113906,113906,30100,33000,15137.2,15137.2,4658.49,15.14,0,0.001,0.30775,7A
113906,1000019,30100,33000,17185.2,17185.2,5288.76,17.19,0,0.001,0.30775,7A
113906,113906,30100,33000,2949.5,2949.5,844.88,2.95,0,0.001,0.28645,7D
113906,113906,30100,33000,1158.61,1158.57,356.55,1.16,0,0.001,0.30775,7A
114819,114819,80100,83000,17933.1,17933.1,5698.23,17.93,0,0.001,0.31775,8B
114819,114819,80100,83000,8288.46,8288.53,2457.13,8.29,0,0.001,0.29645,8H
114819,2366724,80100,83000,5536,5536,1381.58,4.15,0,0.00075,0.249563,86
114819,152924,80100,83000,1263.6,1263.6,301.13,0.95,0,0.00075,0.238312,8D
114819,153437,80100,83000,9298.74,9298.73,2216,6.97,0,0.00075,0.238312,8D
114819,114819,80100,83000,549.58,549.61,174.64,0.55,0,0.001,0.31775,8B
152471,102660,30100,33000,24397.6,24397.5,5631.25,0,0,0,0.230813,88
152471,100237,30100,33000,21544.9,21545,4972.86,0,0,0,0.230813,88
152471,152471,30100,33000,-559.82,-559.81,-172.28,0,0,0,0.30775,87
109897,109897,30100,33000,1082.77,1082.78,311.57,0,0,0,0.28775,7F
153114,153114,40100,43000,3355,3355,3355,0,0,0,1,I8
112082,112082,30100,33100,1298.5,1298.5,264.57,0,0,0,0.20375,N5
114868,114868,10100,13000,14063.9,14064,4046.91,0,0,0,0.28775,7F
114868,114868,10100,13000,977.5,977.51,281.28,0,0,0,0.28775,7F
101278,101278,10100,13000,11114.8,11114.8,3420.59,11.11,0,0.001,0.30775,7A
101278,101278,10100,13000,1651.12,1651.16,472.97,1.65,0,0.001,0.28645,7D
101278,101278,10100,13000,414.83,414.85,127.67,0.41,0,0.001,0.30775,7A
115009,115009,41000,41600,14914.2,14914.2,3038.77,0,0,0,0.20375,N5
115009,115009,41000,41600,3.62,3.63,0.74,0,0,0,0.20375,N5
103779,103779,10100,13000,-29631.4,-29631.4,-8526.43,0,0,0,0.28775,7F
103779,2003624,10100,13000,-10142,-11271.7,-2074.67,0,0,0,0.204563,7G
103779,2003624,10100,13000,10165.2,11297.6,2079.43,0,0,0,0.204563,7G
103779,103779,10100,13000,29614.6,29614.6,8521.61,0,0,0,0.28775,7F
103779,103779,10100,13000,0.22,0.21,0.06,0,0,0,0.28775,7F
101059,101059,30100,33000,21097.8,21097.8,6492.86,21.1,0,0.001,0.30775,7A
101059,101059,30100,33000,17879.7,17879.6,5502.46,17.88,0,0.001,0.30775,7A
101059,1000019,30100,33000,7315.94,7315.89,2251.47,7.32,0,0.001,0.30775,7A
101059,101059,30100,33000,2464.87,2464.89,706.07,2.46,0,0.001,0.28645,7D
101059,12203512,30100,33000,25754,25754,5654.61,19.32,0,0.00075,0.219563,7B
101059,151725,30100,33000,10999,10998.9,2414.95,8.25,0,0.00075,0.219563,7B
101059,101059,30100,33000,20110,20110,4415.4,15.08,0,0.00075,0.219563,7B
101059,101059,30100,33000,90.44,90.46,27.84,0.09,0,0.001,0.30775,7A
117031,117031,20100,22800,30077.6,30077.6,9256.38,30.08,0,0.001,0.30775,7A
117031,1000019,20100,22800,6271.22,6271.17,1929.95,6.27,0,0.001,0.30775,7A
117031,2366574,20100,22800,3396.51,3732.45,783.96,3.4,0,0.001,0.230813,7C
117031,510580,20100,22800,10936.5,12384.5,2401.25,8.2,0,0.00075,0.219563,7B
117031,2366175,20100,22800,6564.37,7213.6,1515.14,6.56,0,0.001,0.230813,7C
117031,2325871,20100,22800,42551.5,46759.9,9821.41,42.55,0,0.001,0.230813,7C
117031,2366754,20100,22800,37362.2,41057.4,8623.68,37.36,0,0.001,0.230813,7C
117031,2366515,20100,22800,12968.3,14251,2993.27,12.97,0,0.001,0.230813,7C
117031,2366303,20100,22800,37683.4,41410.3,8697.79,37.68,0,0.001,0.230813,7C
117031,117031,20100,22800,6853.12,7530.9,1581.79,6.85,0,0.001,0.230813,7C
117031,2366808,20100,22800,7331.14,8056.2,1692.12,7.33,0,0.001,0.230813,7C
117031,2365947,20100,22800,18566.6,20402.8,4285.4,18.57,0,0.001,0.230813,7C
117031,2366730,20100,22800,64933.4,71355.4,14987.4,64.93,0,0.001,0.230813,7C
117031,2366739,20100,22800,13275,14588,3064.05,13.28,0,0.001,0.230813,7C
117031,2366533,20100,22800,14570.5,16011.6,3363.07,14.57,0,0.001,0.230813,7C
117031,2366242,20100,22800,20103.9,22092.2,4640.23,20.1,0,0.001,0.230813,7C
117031,2366063,20100,22800,6036.85,6633.85,1393.37,6.04,0,0.001,0.230813,7C
117031,2366304,20100,22800,58203.4,63959.8,13434.1,58.2,0,0.001,0.230813,7C
117031,2398540,20100,22800,14758.2,16217.8,3406.37,14.76,0,0.001,0.230813,7C
117031,2366752,20100,22800,30305.3,33302.5,6994.84,30.31,0,0.001,0.230813,7C
117031,2366720,20100,22800,4022.83,4420.7,928.52,4.02,0,0.001,0.230813,7C
117031,2366622,20100,22800,5375.31,5907,1240.7,5.38,0,0.001,0.230813,7C
117031,2366802,20100,22800,14932.8,16409.7,3446.67,14.93,0,0.001,0.230813,7C
117031,117031,20100,22800,6.88,6.89,2.12,0.01,0,0.001,0.30775,7A
151348,151348,20100,22800,39164.8,39164.7,12053,39.16,0,0.001,0.30775,7A
151348,1000019,20100,22800,11025.8,11025.7,3393.16,11.03,0,0.001,0.30775,7A
151348,1000019,20100,22800,7852.27,7852.32,2416.55,7.85,0,0.001,0.30775,7A
151348,412727,20100,22800,8776.25,8776.24,2513.95,8.78,0,0.001,0.28645,7D
151348,412727,20100,22800,52950.9,52950.9,15167.8,52.95,0,0.001,0.28645,7D
151348,412727,20100,22800,19175.9,19175.8,5492.92,19.18,0,0.001,0.28645,7D
151348,2366765,20100,22800,15570.5,17110.5,3593.88,15.57,0,0.001,0.230813,7C
151348,2366726,20100,22800,11523,12662.7,2659.66,11.52,0,0.001,0.230813,7C
151348,2366281,20100,22800,52244.9,57412,12058.8,52.24,0,0.001,0.230813,7C
151348,510580,20100,22800,41892.6,47439.2,9198.05,31.42,0,0.00075,0.219563,7B
151348,2366749,20100,22800,16468,18096.8,3801.03,16.47,0,0.001,0.230813,7C
151348,2366213,20100,22800,62425.8,68599.9,14408.7,62.43,0,0.001,0.230813,7C
151348,2366145,20100,22800,36470.1,40077.1,8417.76,36.47,0,0.001,0.230813,7C
151348,151348,20100,22800,0.11,0.06,0.02,0,0,0.001,0.30775,7A
152110,152110,20100,22800,30163.3,30163.3,9282.76,30.16,0,0.001,0.30775,7A
152110,1000019,20100,22800,10958.1,10958.1,3372.36,10.96,0,0.001,0.30775,7A
152110,2366175,20100,22800,10824.5,11895.1,2498.44,10.82,0,0.001,0.230813,7C
152110,2366515,20100,22800,13114.2,14411.2,3026.92,13.11,0,0.001,0.230813,7C
152110,2399982,20100,22800,11521.3,12660.7,2659.25,11.52,0,0.001,0.230813,7C
152110,2366231,20100,22800,16585,18225.4,3828.05,16.59,0,0.001,0.230813,7C
152110,2366808,20100,22800,9944.2,10927.7,2295.24,9.94,0,0.001,0.230813,7C
152110,2320046,20100,22800,32026.8,35194.3,7392.19,32.03,0,0.001,0.230813,7C
152110,2366739,20100,22800,6729.43,7395,1553.24,6.73,0,0.001,0.230813,7C
152110,510580,20100,22800,15203.1,17216,3338.04,11.4,0,0.00075,0.219563,7B
152110,2366792,20100,22800,10879.6,11955.6,2511.15,10.88,0,0.001,0.230813,7C
152110,2366105,20100,22800,37431.5,41133.5,8639.65,37.43,0,0.001,0.230813,7C
152110,2366533,20100,22800,13527.6,14865.4,3122.32,13.53,0,0.001,0.230813,7C
152110,2366352,20100,22800,135040,148396,31168.9,135.04,0,0.001,0.230813,7C
152110,2366453,20100,22800,15803.7,17366.7,3647.69,15.8,0,0.001,0.230813,7C
152110,2366589,20100,22800,35856.7,39402.9,8276.17,35.86,0,0.001,0.230813,7C
152110,2366438,20100,22800,3151.65,3463.4,727.45,3.15,0,0.001,0.230813,7C
152110,2365857,20100,22800,41459.8,45560.2,9569.44,41.46,0,0.001,0.230813,7C
152110,2398540,20100,22800,8280.13,9099,1911.15,8.28,0,0.001,0.230813,7C
152110,2366570,20100,22800,3901.4,4287.2,900.48,3.9,0,0.001,0.230813,7C
152110,2366012,20100,22800,60712.4,66717,14013.2,60.71,0,0.001,0.230813,7C
152110,2366802,20100,22800,18336.9,20150.4,4232.39,18.34,0,0.001,0.230813,7C
152110,2366745,20100,22800,18594.9,20434,4291.94,18.59,0,0.001,0.230813,7C
152110,152110,20100,22800,-0.05,-0.03,-0.01,0,0,0.001,0.30775,7A
153114,1000019,40100,43000,165,165,165,0,0,0,1,I8
2003821,2003821,30100,33000,5243.15,5243.16,1600.47,5.24,0,0.001,0.30525,6A
2003821,1000019,30100,33000,3162.92,3162.94,965.49,3.16,0,0.001,0.30525,6A
2003821,2003821,30100,33000,275.43,275.41,84.07,0.28,0,0.001,0.30525,6A
203105,203105,20100,22800,46128.7,46128.8,14080.8,46.13,0,0.001,0.30525,6A
203105,152331,20100,22800,2204.92,2205,480,1.65,0,0.00075,0.217688,6B
115009,115009,41700,42300,13769.6,13769.6,2805.56,0,0,0,0.20375,N5
115009,115009,41700,42300,3.37,3.39,0.69,0,0,0,0.20375,N5
100948,100948,10100,13000,21595.8,21595.8,6646.12,21.6,0,0.001,0.30775,7A
100948,1000019,10100,13000,20503.8,20503.9,6310.08,20.5,0,0.001,0.30775,7A
100948,100948,10100,13000,2846.25,2846.19,815.29,2.85,0,0.001,0.28645,7D
100948,20596491,10100,13000,19733.3,19733.3,4332.7,14.8,0,0.00075,0.219563,7B
100948,20590745,10100,13000,2710.07,2710.03,595.02,2.03,0,0.00075,0.219563,7B
100948,115927,10100,13000,20030.7,20030.7,4397.99,15.02,0,0.00075,0.219563,7B
100948,20596582,10100,13000,27071.6,27071.7,5943.93,20.3,0,0.00075,0.219563,7B
100948,108807,10100,13000,11347,11347,2491.38,8.51,0,0.00075,0.219563,7B
100948,115150,10100,13000,4016,4016,881.76,3.01,0,0.00075,0.219563,7B
100948,2366588,10100,13000,7186,7186,1577.78,5.39,0,0.00075,0.219563,7B
100948,152924,10100,13000,5782.66,5782.7,1269.66,4.34,0,0.00075,0.219563,7B
100948,100948,10100,13000,2766,2766,607.31,2.07,0,0.00075,0.219563,7B
100948,2366016,10100,13000,13439.7,13439.7,3102.05,13.44,0,0.001,0.230813,7C
100948,2366748,10100,13000,17886,17886,4128.31,17.89,0,0.001,0.230813,7C
100948,100948,10100,13000,408.38,408.42,125.69,0.41,0,0.001,0.30775,7A
115009,115009,40100,63000,2714,2714,2714,0,0,0,1,I8
153266,153266,30100,33000,6110.12,6110.14,1750.25,6.11,0,0.001,0.28645,7D
104221,408311,100100,103000,-7628.14,-7628.13,-1560.43,0,0,0,0.204563,7G
104221,104221,100100,103000,-497.05,-497.06,-143.03,0,0,0,0.28775,7F
104221,104221,100100,103000,-182.05,-182.07,-52.39,0,0,0,0.28775,7F
117031,2366515,20100,22800,12977.6,14261,2995.37,12.98,0,0.001,0.230813,7C
117031,2366515,20100,22800,-12968.3,-14251,-2993.27,-12.97,0,0.001,0.230813,7C
117031,117031,20100,22800,-6.77,-7.49,-2.1,-0.01,0,0.001,0.30775,7A
101059,101059,30100,33000,-20110,-20110,-4415.4,-15.08,0,0.00075,0.219563,7B
101059,153205,30100,33000,20110,20110,4415.4,15.08,0,0.00075,0.219563,7B
114819,114819,80100,83000,-17933.1,-17933.1,-5698.23,-17.93,0,0.001,0.31775,8B
114819,114819,80100,83000,-8288.46,-8288.53,-2457.13,-8.29,0,0.001,0.29645,8H
114819,2366724,80100,83000,-5536,-5536,-1381.58,-4.15,0,0.00075,0.249563,86
114819,152924,80100,83000,-1263.6,-1263.6,-301.13,-0.95,0,0.00075,0.238312,8D
114819,153437,80100,83000,-9298.74,-9298.73,-2216,-6.97,0,0.00075,0.238312,8D
114819,114819,80100,83000,-549.58,-549.58,-174.63,-0.55,0,0.001,0.31775,8B
115009,115009,42200,43000,15385.8,15385.8,3134.85,0,0,0,0.20375,N5
115009,115009,42200,43000,3.75,3.78,0.77,0,0,0,0.20375,N5
114868,114868,20100,22800,13354.7,13354.7,3842.81,0,0,0,0.28775,7F
114868,114868,20100,22800,928.22,928.2,267.09,0,0,0,0.28775,7F
152110,152110,30100,33000,36441.8,36441.9,11215,36.44,0,0.001,0.30775,7A
152110,1000019,30100,33000,14724.9,14724.9,4531.6,14.72,0,0.001,0.30775,7A
